"DESTINATION","COMMERCIAL.FLAG","CITY","REGION","COUNTRY","FLIGH.DIRECTION","FLIGHT.TYPE","DATE","DATE.YEAR","DATE.HALF.YEAR","DATE.YEAR.QUARTER","DATE.YEAR.MONTH","NBR.OF.PASSENGERS","CARGO.WEIGHT","NBR.OF.FLIGHTS","SEAT.CAPACITY","encoding"
"Varna","Commercial","Várna","","Bulgaria","Incoming","Non.Scheduled",2009-07-01,2009,"2009H2","2009Q3","200907",0,0,5,675,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Scheduled",2011-04-01,2011,"2011H1","2011Q2","201104",1926,1478,43,3793,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Scheduled",2007-01-01,2007,"2007H1","2007Q1","200701",871,0,18,1402,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Scheduled",2007-04-01,2007,"2007H1","2007Q2","200704",1158,0,25,1770,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Scheduled",2007-09-01,2007,"2007H2","2007Q3","200709",2073,0,36,3437,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Scheduled",2008-04-01,2008,"2008H1","2008Q2","200804",1386,0,30,2383,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Scheduled",2008-02-01,2008,"2008H1","2008Q1","200802",1231,0,29,2288,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Scheduled",2008-09-01,2008,"2008H2","2008Q3","200809",1857,0,36,3723,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Scheduled",2008-12-01,2008,"2008H2","2008Q4","200812",1188,0,23,2287,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Scheduled",2009-02-01,2009,"2009H1","2009Q1","200902",1021,0,25,2059,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Scheduled",2010-11-01,2010,"2010H2","2010Q4","201011",803,0,18,1776,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Scheduled",2010-05-01,2010,"2010H1","2010Q2","201005",1985,0,41,3297,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Scheduled",2010-02-01,2010,"2010H1","2010Q1","201002",994,0,24,2393,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Incoming","Scheduled",2011-08-01,2011,"2011H2","2011Q3","201108",3707,10,43,4197,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Incoming","Scheduled",2008-03-01,2008,"2008H1","2008Q1","200803",1593,0,29,2782,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Incoming","Scheduled",2008-12-01,2008,"2008H2","2008Q4","200812",1085,0,23,2286,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Incoming","Scheduled",2010-11-01,2010,"2010H2","2010Q4","201011",859,0,18,1776,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Incoming","Scheduled",2010-10-01,2010,"2010H2","2010Q4","201010",1633,0,35,2936,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Incoming","Scheduled",2010-08-01,2010,"2010H2","2010Q3","201008",2947,0,40,3444,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Incoming","Scheduled",2010-03-01,2010,"2010H1","2010Q1","201003",1116,0,27,2597,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Incoming","Scheduled",2010-02-01,2010,"2010H1","2010Q1","201002",1003,0,24,2393,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Non.Scheduled",2007-07-01,2007,"2007H2","2007Q3","200707",584,0,4,593,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Non.Scheduled",2009-05-01,2009,"2009H1","2009Q2","200905",0,0,5,787,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Non.Scheduled",2009-07-01,2009,"2009H2","2009Q3","200907",317,0,5,675,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Non.Scheduled",2009-08-01,2009,"2009H2","2009Q3","200908",460,0,4,556,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Scheduled",2009-01-01,2009,"2009H1","2009Q1","200901",1115,0,30,2615,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Scheduled",2009-09-01,2009,"2009H2","2009Q3","200909",2010,0,37,3305,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Outgoing","Scheduled",2010-10-01,2010,"2010H2","2010Q4","201010",1274,0,34,2860,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Incoming","Scheduled",2011-01-01,2011,"2011H1","2011Q1","201101",1105,104,17,1795,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Incoming","Scheduled",2007-11-01,2007,"2007H2","2007Q4","200711",1428,0,29,2381,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Incoming","Scheduled",2008-04-01,2008,"2008H1","2008Q2","200804",1527,0,30,2343,"UTF-8"
"Varna","Commercial","Várna","","Bulgaria","Incoming","Scheduled",2009-02-01,2009,"2009H1","2009Q1","200902",1111,0,24,1950,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2012-02-01,2012,"2012H1","2012Q1","201202",0,0,1,189,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2011-02-01,2011,"2011H1","2011Q1","201102",21,0,1,50,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2007-03-01,2007,"2007H1","2007Q1","200703",0,0,2,372,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2007-09-01,2007,"2007H2","2007Q3","200709",0,0,1,211,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2008-03-01,2008,"2008H1","2008Q1","200803",0,0,1,48,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2008-12-01,2008,"2008H2","2008Q4","200812",0,0,2,250,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2010-12-01,2010,"2010H2","2010Q4","201012",43,0,3,214,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2010-09-01,2010,"2010H2","2010Q3","201009",217,0,3,480,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2008-06-01,2008,"2008H1","2008Q2","200806",2,0,1,50,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2008-10-01,2008,"2008H2","2008Q4","200810",127,0,3,411,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2009-09-01,2009,"2009H2","2009Q3","200909",0,0,2,378,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2010-10-01,2010,"2010H2","2010Q4","201010",0,0,1,0,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2012-06-01,2012,"2012H1","2012Q2","201206",7063,12404,93,9139,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2012-04-01,2012,"2012H1","2012Q2","201204",6052,11944,92,10841,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2007-07-01,2007,"2007H2","2007Q3","200707",4681,0,108,8732,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2009-06-01,2009,"2009H1","2009Q2","200906",5222,0,106,9309,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2009-08-01,2009,"2009H2","2009Q3","200908",4977,0,101,7775,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2010-05-01,2010,"2010H1","2010Q2","201005",5632,0,106,10285,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2011-12-01,2011,"2011H2","2011Q4","201112",5019,9004,108,9371,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2007-03-01,2007,"2007H1","2007Q1","200703",5807,0,110,10306,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2009-01-01,2009,"2009H1","2009Q1","200901",3182,0,100,9056,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2009-07-01,2009,"2009H2","2009Q3","200907",5698,0,107,9035,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2010-03-01,2010,"2010H1","2010Q1","201003",4568,0,99,9206,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2009-02-01,2009,"2009H1","2009Q1","200902",0,0,1,180,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2012-02-01,2012,"2012H1","2012Q1","201202",3272,7025,51,5625,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2007-08-01,2007,"2007H2","2007Q3","200708",5381,0,111,9143,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2010-07-01,2010,"2010H2","2010Q3","201007",5013,0,104,8260,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2012-06-01,2012,"2012H1","2012Q2","201206",6754,12250,93,9139,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2012-03-01,2012,"2012H1","2012Q1","201203",4422,10356,81,6722,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2011-11-01,2011,"2011H2","2011Q4","201111",6225,8190,114,10951,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2011-04-01,2011,"2011H1","2011Q2","201104",5575,9630,113,10039,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2007-12-01,2007,"2007H2","2007Q4","200712",3380,0,93,8046,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2008-04-01,2008,"2008H1","2008Q2","200804",5463,0,105,9209,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2008-08-01,2008,"2008H2","2008Q3","200808",4773,0,106,8348,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2009-11-01,2009,"2009H2","2009Q4","200911",4908,0,98,7670,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2009-10-01,2009,"2009H2","2009Q4","200910",6195,0,102,8672,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2010-10-01,2010,"2010H2","2010Q4","201010",5413,0,107,8302,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2009-06-01,2009,"2009H1","2009Q2","200906",0,0,1,189,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2007-05-01,2007,"2007H1","2007Q2","200705",29,0,1,66,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2008-03-01,2008,"2008H1","2008Q1","200803",40,0,1,48,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2008-12-01,2008,"2008H2","2008Q4","200812",0,0,1,180,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2012-03-01,2012,"2012H1","2012Q1","201203",4376,10552,81,6722,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2011-01-01,2011,"2011H1","2011Q1","201101",3867,11386,90,7139,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2011-02-01,2011,"2011H1","2011Q1","201102",3981,14595,91,7579,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2007-04-01,2007,"2007H1","2007Q2","200704",4543,0,100,8095,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2008-04-01,2008,"2008H1","2008Q2","200804",5230,0,105,9209,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2007-12-01,2007,"2007H2","2007Q4","200712",3720,0,92,7955,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2008-10-01,2008,"2008H2","2008Q4","200810",5721,0,110,9704,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2009-03-01,2009,"2009H1","2009Q1","200903",4045,0,102,10093,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2009-04-01,2009,"2009H1","2009Q2","200904",4639,0,100,9642,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2009-10-01,2009,"2009H2","2009Q4","200910",6157,0,102,8630,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2010-01-01,2010,"2010H1","2010Q1","201001",3550,0,85,8055,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2011-09-01,2011,"2011H2","2011Q3","201109",6663,5685,127,10840,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2011-03-01,2011,"2011H1","2011Q1","201103",5258,1598,114,9789,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2007-07-01,2007,"2007H2","2007Q3","200707",4943,0,108,8761,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2007-09-01,2007,"2007H2","2007Q3","200709",6037,0,103,9097,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2008-02-01,2008,"2008H1","2008Q1","200802",4430,0,100,9348,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2009-05-01,2009,"2009H1","2009Q2","200905",5103,0,101,9217,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2009-04-01,2009,"2009H1","2009Q2","200904",4895,0,100,9642,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2011-03-01,2011,"2011H1","2011Q1","201103",138,0,1,167,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2008-05-01,2008,"2008H1","2008Q2","200805",0,0,1,180,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2008-10-01,2008,"2008H2","2008Q4","200810",2,0,2,259,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2009-09-01,2009,"2009H2","2009Q3","200909",0,0,1,189,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2012-02-01,2012,"2012H1","2012Q1","201202",0,0,1,189,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2011-10-01,2011,"2011H2","2011Q4","201110",32,0,1,46,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2010-12-01,2010,"2010H2","2010Q4","201012",73,0,3,214,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2010-07-01,2010,"2010H2","2010Q3","201007",0,0,1,0,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2011-12-01,2011,"2011H2","2011Q4","201112",5247,22581,108,9371,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2011-10-01,2011,"2011H2","2011Q4","201110",7203,12579,128,11549,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2011-05-01,2011,"2011H1","2011Q2","201105",6966,14208,128,10969,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2007-03-01,2007,"2007H1","2007Q1","200703",4443,0,102,8866,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2007-06-01,2007,"2007H1","2007Q2","200706",5284,0,103,8320,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2007-10-01,2007,"2007H2","2007Q4","200710",5966,0,111,9134,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2008-05-01,2008,"2008H1","2008Q2","200805",5452,0,108,8616,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2008-06-01,2008,"2008H1","2008Q2","200806",5481,0,106,8538,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2009-05-01,2009,"2009H1","2009Q2","200905",5176,0,101,9190,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2012-04-01,2012,"2012H1","2012Q2","201204",6293,12531,92,10841,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2011-08-01,2011,"2011H2","2011Q3","201108",4795,5069,124,9980,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2007-04-01,2007,"2007H1","2007Q2","200704",5182,0,102,8503,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2007-10-01,2007,"2007H2","2007Q4","200710",0,0,1,180,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2012-06-01,2012,"2012H1","2012Q2","201206",73,0,1,142,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2011-03-01,2011,"2011H1","2011Q1","201103",138,0,1,168,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2007-06-01,2007,"2007H1","2007Q2","200706",0,0,1,112,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2007-08-01,2007,"2007H2","2007Q3","200708",0,0,1,67,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2010-09-01,2010,"2010H2","2010Q3","201009",266,0,4,632,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2012-05-01,2012,"2012H1","2012Q2","201205",7149,11600,94,9641,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2011-11-01,2011,"2011H2","2011Q4","201111",7297,23538,156,12674,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2012-01-01,2012,"2012H1","2012Q1","201201",4644,19623,102,8851,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2011-07-01,2011,"2011H2","2011Q3","201107",5245,17628,121,9298,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2007-11-01,2007,"2007H2","2007Q4","200711",5113,0,104,8649,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2007-09-01,2007,"2007H2","2007Q3","200709",6376,0,103,9123,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2008-09-01,2008,"2008H2","2008Q3","200809",5932,0,106,8894,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2009-01-01,2009,"2009H1","2009Q1","200901",3138,0,100,9056,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2009-12-01,2009,"2009H2","2009Q4","200912",3860,0,83,6916,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2010-10-01,2010,"2010H2","2010Q4","201010",5812,0,107,8302,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2012-05-01,2012,"2012H1","2012Q2","201205",6386,11172,94,9641,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2012-01-01,2012,"2012H1","2012Q1","201201",4347,4641,102,8851,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2011-01-01,2011,"2011H1","2011Q1","201101",3370,2738,90,7139,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2011-06-01,2011,"2011H1","2011Q2","201106",6039,4025,117,9970,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2011-02-01,2011,"2011H1","2011Q1","201102",3998,3011,91,7579,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2007-06-01,2007,"2007H1","2007Q2","200706",5539,0,103,8319,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2008-06-01,2008,"2008H1","2008Q2","200806",5634,0,105,8488,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2008-01-01,2008,"2008H1","2008Q1","200801",3745,0,104,9197,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2008-09-01,2008,"2008H2","2008Q3","200809",6145,0,106,8797,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2008-10-01,2008,"2008H2","2008Q4","200810",5726,0,110,9706,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2009-03-01,2009,"2009H1","2009Q1","200903",4222,0,101,9925,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2009-06-01,2009,"2009H1","2009Q2","200906",5609,0,105,9200,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2009-08-01,2009,"2009H2","2009Q3","200908",5078,0,101,7824,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2009-09-01,2009,"2009H2","2009Q3","200909",6923,0,100,9639,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2009-12-01,2009,"2009H2","2009Q4","200912",3791,0,83,6916,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Scheduled",2010-04-01,2010,"2010H1","2010Q2","201004",3546,0,84,7218,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2011-10-01,2011,"2011H2","2011Q4","201110",32,0,1,46,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2007-05-01,2007,"2007H1","2007Q2","200705",0,0,2,180,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Non.Scheduled",2007-07-01,2007,"2007H2","2007Q3","200707",0,0,1,180,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2012-04-01,2012,"2012H1","2012Q2","201204",0,0,1,168,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2011-01-01,2011,"2011H1","2011Q1","201101",0,0,1,180,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2011-05-01,2011,"2011H1","2011Q2","201105",71,0,1,155,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2007-12-01,2007,"2007H2","2007Q4","200712",3,0,1,180,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2009-02-01,2009,"2009H1","2009Q1","200902",0,0,1,180,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Incoming","Non.Scheduled",2009-06-01,2009,"2009H1","2009Q2","200906",0,0,1,189,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2011-04-01,2011,"2011H1","2011Q2","201104",5363,24930,112,9984,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2011-03-01,2011,"2011H1","2011Q1","201103",5026,14994,112,9644,"UTF-8"
"Warszawa","Commercial","Varsó","","Poland","Outgoing","Scheduled",2008-02-01,2008,"2008H1","2008Q1","200802",4500,0,102,9830,"UTF-8"
